run,image,roi,status,points,offset0.65,status0.65,offset0.6,status0.6,offset0.55,status0.55,offset0.5,status0.5,offset0.45,status0.45
152620,000044_raw.jpg,0.55,selected,"[[0.55, 51.25], [0.6, 51.75], [0.65, 48.5], [0.7, 48.5], [0.75, 50.25]]",-0.39375,direct,-0.353125,direct,-0.359375,direct,,unavailable,,unavailable
152620,000044_raw.jpg,0.4,selected,"[[0.5, 53.25], [0.55, 51.0], [0.6, 51.75], [0.65, 48.5], [0.7, 48.5], [0.75, 50.25]]",-0.39375,direct,-0.353125,direct,-0.3625,direct,-0.334375,direct,,unavailable
152620,000066_raw.jpg,0.55,selected,[],,unavailable,,unavailable,,unavailable,,unavailable,,unavailable
152620,000066_raw.jpg,0.4,selected,"[[0.55, 30.75]]",,unavailable,,unavailable,-0.615625,direct,,unavailable,,unavailable
152620,000088_raw.jpg,0.55,selected,"[[0.6, 25.75]]",,unavailable,-0.678125,direct,,unavailable,,unavailable,,unavailable
152620,000088_raw.jpg,0.4,selected,"[[0.6, 25.75]]",,unavailable,-0.678125,direct,,unavailable,,unavailable,,unavailable
152620,000110_raw.jpg,0.55,selected,"[[0.6, 26.0]]",,unavailable,-0.675,direct,,unavailable,,unavailable,,unavailable
152620,000110_raw.jpg,0.4,selected,"[[0.6, 26.0]]",,unavailable,-0.675,direct,,unavailable,,unavailable,,unavailable
152620,000132_raw.jpg,0.55,selected,"[[0.6, 26.0]]",,unavailable,-0.675,direct,,unavailable,,unavailable,,unavailable
152620,000132_raw.jpg,0.4,selected,"[[0.6, 26.0]]",,unavailable,-0.675,direct,,unavailable,,unavailable,,unavailable
152620,000154_raw.jpg,0.55,selected,"[[0.6, 26.0]]",,unavailable,-0.675,direct,,unavailable,,unavailable,,unavailable
152620,000154_raw.jpg,0.4,selected,"[[0.6, 26.0]]",,unavailable,-0.675,direct,,unavailable,,unavailable,,unavailable
152620,000176_raw.jpg,0.55,selected,"[[0.6, 26.0]]",,unavailable,-0.675,direct,,unavailable,,unavailable,,unavailable
152620,000176_raw.jpg,0.4,selected,"[[0.6, 26.0]]",,unavailable,-0.675,direct,,unavailable,,unavailable,,unavailable
152620,000198_raw.jpg,0.55,selected,"[[0.6, 26.0]]",,unavailable,-0.675,direct,,unavailable,,unavailable,,unavailable
152620,000198_raw.jpg,0.4,selected,"[[0.55, 29.75], [0.6, 26.0]]",,unavailable,-0.675,direct,-0.628125,direct,,unavailable,,unavailable
152620,000220_raw.jpg,0.55,selected,"[[0.6, 26.0]]",,unavailable,-0.675,direct,,unavailable,,unavailable,,unavailable
152620,000220_raw.jpg,0.4,selected,"[[0.6, 26.0]]",,unavailable,-0.675,direct,,unavailable,,unavailable,,unavailable
152620,000242_raw.jpg,0.55,selected,"[[0.6, 25.75]]",,unavailable,-0.678125,direct,,unavailable,,unavailable,,unavailable
152620,000242_raw.jpg,0.4,selected,"[[0.6, 25.75]]",,unavailable,-0.678125,direct,,unavailable,,unavailable,,unavailable
152620,000264_raw.jpg,0.55,selected,"[[0.6, 25.75]]",,unavailable,-0.678125,direct,,unavailable,,unavailable,,unavailable
152620,000264_raw.jpg,0.4,selected,"[[0.55, 29.75], [0.6, 25.75]]",,unavailable,-0.678125,direct,-0.628125,direct,,unavailable,,unavailable
152620,000286_raw.jpg,0.55,selected,"[[0.6, 26.0]]",,unavailable,-0.675,direct,,unavailable,,unavailable,,unavailable
152620,000286_raw.jpg,0.4,selected,"[[0.55, 29.75], [0.6, 26.0]]",,unavailable,-0.675,direct,-0.628125,direct,,unavailable,,unavailable
153324,000001_raw.jpg,0.55,selected,"[[0.55, 83.5], [0.6, 82.75], [0.65, 85.0], [0.8, 87.25], [0.85, 88.25], [0.9, 88.5]]",0.0625,direct,0.034375,direct,0.04375,direct,,unavailable,,unavailable
153324,000001_raw.jpg,0.4,selected,"[[0.45, 88.75], [0.5, 85.25], [0.55, 83.5], [0.6, 82.75], [0.65, 85.0], [0.8, 87.25], [0.85, 88.25], [0.9, 88.5]]",0.0625,direct,0.034375,direct,0.04375,direct,0.065625,direct,0.109375,direct
153324,000022_raw.jpg,0.55,selected,"[[0.55, 74.75], [0.6, 76.75], [0.7, 77.25], [0.75, 79.0], [0.8, 80.25]]",-0.0375,interpolated,-0.040625,direct,-0.065625,direct,,unavailable,,unavailable
153324,000022_raw.jpg,0.4,selected,"[[0.45, 73.75], [0.5, 74.0], [0.55, 74.5], [0.6, 76.75], [0.7, 77.25], [0.75, 79.0], [0.8, 80.25]]",-0.0375,interpolated,-0.040625,direct,-0.06875,direct,-0.075,direct,-0.078125,direct
153324,000044_raw.jpg,0.55,selected,"[[0.55, 46.25], [0.6, 47.25], [0.65, 48.75], [0.7, 50.75], [0.8, 52.75], [0.85, 54.75]]",-0.390625,direct,-0.409375,direct,-0.421875,direct,,unavailable,,unavailable
153324,000044_raw.jpg,0.4,selected,"[[0.55, 45.75], [0.6, 47.25], [0.65, 48.75], [0.7, 50.75], [0.8, 52.75], [0.85, 54.75]]",-0.390625,direct,-0.409375,direct,-0.428125,direct,,unavailable,,unavailable
153324,000066_raw.jpg,0.55,selected,"[[0.55, 26.25], [0.6, 28.5]]",,unavailable,-0.64375,direct,-0.671875,direct,,unavailable,,unavailable
153324,000066_raw.jpg,0.4,selected,"[[0.5, 23.25], [0.55, 26.0], [0.6, 28.5]]",,unavailable,-0.64375,direct,-0.675,direct,-0.709375,direct,,unavailable
153324,000088_raw.jpg,0.55,selected,[],,unavailable,,unavailable,,unavailable,,unavailable,,unavailable
153324,000088_raw.jpg,0.4,selected,"[[0.5, 18.5], [0.55, 22.25]]",,unavailable,,unavailable,-0.721875,direct,-0.76875,direct,,unavailable
153324,000110_raw.jpg,0.55,selected,[],,unavailable,,unavailable,,unavailable,,unavailable,,unavailable
153324,000110_raw.jpg,0.4,selected,"[[0.5, 18.5], [0.55, 22.25]]",,unavailable,,unavailable,-0.721875,direct,-0.76875,direct,,unavailable
153324,000132_raw.jpg,0.55,selected,[],,unavailable,,unavailable,,unavailable,,unavailable,,unavailable
153324,000132_raw.jpg,0.4,selected,"[[0.5, 18.5], [0.55, 22.25]]",,unavailable,,unavailable,-0.721875,direct,-0.76875,direct,,unavailable
153324,000154_raw.jpg,0.55,selected,[],,unavailable,,unavailable,,unavailable,,unavailable,,unavailable
153324,000154_raw.jpg,0.4,selected,"[[0.5, 18.5], [0.55, 22.25]]",,unavailable,,unavailable,-0.721875,direct,-0.76875,direct,,unavailable
153324,000176_raw.jpg,0.55,selected,[],,unavailable,,unavailable,,unavailable,,unavailable,,unavailable
153324,000176_raw.jpg,0.4,selected,"[[0.5, 18.5], [0.55, 22.25]]",,unavailable,,unavailable,-0.721875,direct,-0.76875,direct,,unavailable
153630,000001_raw.jpg,0.55,selected,"[[0.55, 74.75], [0.6, 79.0], [0.65, 82.25], [0.8, 87.25], [0.85, 89.0], [0.9, 89.0]]",0.028125,direct,-0.0125,direct,-0.065625,direct,,unavailable,,unavailable
153630,000001_raw.jpg,0.4,selected,"[[0.45, 140.0], [0.5, 97.75], [0.6, 79.0], [0.65, 82.25], [0.8, 87.25], [0.85, 89.0], [0.9, 89.0]]",0.028125,direct,-0.0125,direct,0.10468749999999982,interpolated,0.221875,direct,0.75,direct
153630,000022_raw.jpg,0.55,selected,"[[0.55, 74.75], [0.6, 79.25], [0.65, 82.5], [0.8, 87.5], [0.85, 89.25], [0.9, 89.0]]",0.03125,direct,-0.009375,direct,-0.065625,direct,,unavailable,,unavailable
153630,000022_raw.jpg,0.4,selected,"[[0.45, 140.0], [0.5, 97.75], [0.55, 96.5], [0.65, 82.5], [0.8, 87.5], [0.85, 89.25], [0.9, 89.0]]",0.03125,direct,0.11875000000000017,interpolated,0.20625,direct,0.221875,direct,0.75,direct
153630,000044_raw.jpg,0.55,selected,"[[0.55, 75.0], [0.6, 79.0], [0.65, 82.25], [0.8, 87.5], [0.85, 89.0], [0.9, 89.0]]",0.028125,direct,-0.0125,direct,-0.0625,direct,,unavailable,,unavailable
153630,000044_raw.jpg,0.4,selected,"[[0.45, 140.25], [0.5, 97.75], [0.55, 96.75], [0.65, 82.25], [0.8, 87.5], [0.85, 89.0], [0.9, 89.0]]",0.028125,direct,0.11875000000000017,interpolated,0.209375,direct,0.221875,direct,0.753125,direct
153630,000066_raw.jpg,0.55,selected,"[[0.55, 75.0], [0.6, 79.0], [0.65, 82.5], [0.8, 87.5], [0.85, 89.25], [0.9, 89.0]]",0.03125,direct,-0.0125,direct,-0.0625,direct,,unavailable,,unavailable
153630,000066_raw.jpg,0.4,selected,"[[0.5, 98.0], [0.6, 79.0], [0.65, 82.5], [0.8, 87.5], [0.85, 89.25], [0.9, 89.0]]",0.03125,direct,-0.0125,direct,0.10624999999999982,interpolated,0.225,direct,,unavailable
153630,000088_raw.jpg,0.55,selected,"[[0.55, 75.25], [0.6, 79.0], [0.65, 82.25], [0.8, 87.5], [0.85, 89.25], [0.9, 88.75]]",0.028125,direct,-0.0125,direct,-0.059375,direct,,unavailable,,unavailable
153630,000088_raw.jpg,0.4,selected,"[[0.5, 97.25], [0.6, 79.0], [0.65, 82.25], [0.8, 87.5], [0.85, 89.25], [0.9, 88.75]]",0.028125,direct,-0.0125,direct,0.10156249999999982,interpolated,0.215625,direct,,unavailable
153630,000110_raw.jpg,0.55,selected,"[[0.55, 74.75], [0.6, 79.0], [0.65, 82.5], [0.8, 87.5], [0.85, 89.0], [0.9, 89.0]]",0.03125,direct,-0.0125,direct,-0.065625,direct,,unavailable,,unavailable
153630,000110_raw.jpg,0.4,selected,"[[0.5, 98.0], [0.6, 79.0], [0.65, 82.5], [0.8, 87.5], [0.85, 89.0], [0.9, 89.0]]",0.03125,direct,-0.0125,direct,0.10624999999999982,interpolated,0.225,direct,,unavailable
153630,000132_raw.jpg,0.55,selected,"[[0.55, 74.75], [0.6, 79.0], [0.65, 82.5], [0.8, 87.5], [0.85, 89.0], [0.9, 89.0]]",0.03125,direct,-0.0125,direct,-0.065625,direct,,unavailable,,unavailable
153630,000132_raw.jpg,0.4,selected,"[[0.45, 140.25], [0.5, 97.75], [0.6, 79.0], [0.65, 82.5], [0.8, 87.5], [0.85, 89.0], [0.9, 89.0]]",0.03125,direct,-0.0125,direct,0.10468749999999982,interpolated,0.221875,direct,0.753125,direct
