run,image,old_ready,new_ready,old_pwm,new_pwm,old_near,new_near,new_far,pair_status,points
154634_461086,000370_raw.jpg,unavailable,unavailable,350,350,,,,consistent,"[(0.7, 46.0), (0.75, 53.25), (0.8, 59.25), (0.85, 64.0)]"
154634_461086,000375_raw.jpg,unavailable,unavailable,350,350,,,,consistent,"[(0.7, 56.25), (0.75, 62.0), (0.85, 69.25), (0.9, 72.25)]"
154634_461086,000380_raw.jpg,ready,unavailable,354,350,65.25,65.25,,consistent,"[(0.65, 65.25), (0.7, 68.5), (0.75, 71.25), (0.8, 73.75), (0.85, 75.25), (0.9, 76.0)]"
154634_461086,000385_raw.jpg,ready,ready,359,368,69.125,69.125,66.75,consistent,"[(0.6, 66.75), (0.7, 71.5), (0.75, 72.5), (0.85, 72.0), (0.9, 73.0)]"
154634_461086,000390_raw.jpg,ready,ready,349,363,72.0,72.0,70.25,consistent,"[(0.6, 70.25), (0.65, 72.0), (0.75, 72.25), (0.8, 73.0), (0.85, 74.25)]"
154634_461086,000395_raw.jpg,ready,ready,348,360,76.5,76.5,74.5,consistent,"[(0.6, 74.5), (0.65, 76.5), (0.75, 76.75), (0.8, 78.0), (0.9, 77.75)]"
154634_461086,000400_raw.jpg,ready,ready,360,367,70.0,70.0,67.75,consistent,"[(0.6, 67.75), (0.65, 70.0), (0.7, 69.25), (0.75, 70.25), (0.85, 71.25), (0.9, 72.0)]"
154634_461086,000405_raw.jpg,ready,ready,360,360,72.0,72.0,70.5,consistent,"[(0.55, 70.5), (0.6, 70.0), (0.65, 72.0), (0.75, 72.75), (0.8, 73.75), (0.85, 75.0)]"
154634_461086,000410_raw.jpg,ready,ready,353,353,79.125,79.125,78.5,consistent,"[(0.6, 78.5), (0.7, 79.75), (0.75, 80.75)]"
154634_461086,000415_raw.jpg,ready,ready,353,353,80.0,80.0,77.75,consistent,"[(0.55, 77.75), (0.6, 80.0), (0.65, 80.0), (0.7, 81.75), (0.75, 83.75), (0.9, 86.25)]"
154634_461086,000420_raw.jpg,ready,ready,349,349,85.5,85.5,83.25,consistent,"[(0.55, 83.25), (0.65, 85.5), (0.7, 87.0), (0.85, 87.25), (0.9, 90.5)]"
154634_461086,000425_raw.jpg,ready,ready,349,349,85.25,85.25,83.25,consistent,"[(0.55, 83.25), (0.6, 83.5), (0.65, 85.25), (0.7, 87.25), (0.85, 89.0), (0.9, 89.75)]"
154634_461086,000430_raw.jpg,ready,ready,350,350,84.75,84.75,82.25,consistent,"[(0.55, 82.25), (0.65, 84.75), (0.7, 86.5), (0.85, 88.0), (0.9, 89.5)]"
154634_461086,000435_raw.jpg,ready,ready,350,350,84.75,84.75,82.25,consistent,"[(0.55, 82.25), (0.65, 84.75), (0.7, 86.25), (0.85, 88.0), (0.9, 89.5)]"
154634_461086,000440_raw.jpg,ready,ready,350,350,84.75,84.75,82.25,consistent,"[(0.55, 82.25), (0.65, 84.75), (0.7, 86.25), (0.85, 88.25), (0.9, 89.5)]"
154634_461086,000445_raw.jpg,ready,ready,350,350,84.75,84.75,82.25,consistent,"[(0.55, 82.25), (0.65, 84.75), (0.7, 86.25), (0.85, 88.25), (0.9, 89.5)]"
154634_461086,000450_raw.jpg,ready,ready,350,350,84.75,84.75,82.25,consistent,"[(0.55, 82.25), (0.65, 84.75), (0.7, 86.25), (0.85, 88.25), (0.9, 89.25)]"
154634_461086,000455_raw.jpg,ready,ready,350,350,84.75,84.75,82.0,consistent,"[(0.55, 82.0), (0.65, 84.75), (0.7, 86.25), (0.85, 88.25), (0.9, 89.25)]"
154634_461086,000460_raw.jpg,ready,ready,350,350,84.75,84.75,82.25,consistent,"[(0.55, 82.25), (0.65, 84.75), (0.7, 86.25), (0.85, 88.25), (0.9, 89.5)]"
154634_461086,000465_raw.jpg,ready,ready,350,350,84.75,84.75,82.25,consistent,"[(0.55, 82.25), (0.65, 84.75), (0.7, 86.25), (0.85, 88.25), (0.9, 89.25)]"
154634_461086,000470_raw.jpg,ready,ready,350,350,84.75,84.75,82.0,consistent,"[(0.55, 82.0), (0.65, 84.75), (0.7, 86.25), (0.85, 88.25), (0.9, 89.25)]"
154634_461086,000475_raw.jpg,ready,ready,350,350,84.75,84.75,82.25,consistent,"[(0.55, 82.25), (0.65, 84.75), (0.7, 86.25), (0.85, 88.25), (0.9, 89.25)]"
154634_461086,000480_raw.jpg,ready,ready,350,350,84.75,84.75,82.0,consistent,"[(0.55, 82.0), (0.65, 84.75), (0.7, 86.25), (0.85, 88.25), (0.9, 89.25)]"
154634_461086,000485_raw.jpg,ready,ready,350,350,84.75,84.75,82.0,consistent,"[(0.55, 82.0), (0.65, 84.75), (0.7, 86.25), (0.85, 88.25), (0.9, 89.25)]"
154634_461086,000490_raw.jpg,ready,ready,350,350,84.75,84.75,82.25,consistent,"[(0.55, 82.25), (0.65, 84.75), (0.7, 86.5), (0.85, 88.25), (0.9, 89.25)]"
154634_461086,000495_raw.jpg,ready,ready,350,350,84.75,84.75,82.0,consistent,"[(0.55, 82.0), (0.65, 84.75), (0.7, 86.25), (0.85, 88.25), (0.9, 89.25)]"
154634_461086,000500_raw.jpg,ready,ready,350,350,84.75,84.75,82.25,consistent,"[(0.55, 82.25), (0.65, 84.75), (0.7, 86.25), (0.85, 88.25), (0.9, 89.25)]"
154634_461086,000505_raw.jpg,ready,ready,350,350,84.75,84.75,82.25,consistent,"[(0.55, 82.25), (0.65, 84.75), (0.7, 86.25), (0.85, 88.25), (0.9, 89.25)]"
154634_461086,000510_raw.jpg,ready,ready,350,350,84.75,84.75,82.25,consistent,"[(0.55, 82.25), (0.65, 84.75), (0.7, 86.25), (0.85, 88.25), (0.9, 89.25)]"
154634_461086,000515_raw.jpg,ready,ready,350,350,84.75,84.75,82.0,consistent,"[(0.55, 82.0), (0.65, 84.75), (0.7, 86.25), (0.85, 88.25), (0.9, 89.25)]"
154634_461086,000520_raw.jpg,ready,ready,350,350,84.75,84.75,82.0,consistent,"[(0.55, 82.0), (0.65, 84.75), (0.7, 86.25), (0.85, 88.25), (0.9, 89.25)]"
154634_461086,000525_raw.jpg,ready,ready,350,350,84.75,84.75,82.25,consistent,"[(0.55, 82.25), (0.65, 84.75), (0.7, 86.25), (0.85, 88.25), (0.9, 89.25)]"
154634_461086,000530_raw.jpg,ready,ready,350,350,84.75,84.75,82.25,consistent,"[(0.55, 82.25), (0.65, 84.75), (0.7, 86.25), (0.85, 88.25), (0.9, 89.25)]"
154634_461086,000535_raw.jpg,ready,ready,350,350,84.75,84.75,82.25,consistent,"[(0.55, 82.25), (0.65, 84.75), (0.7, 86.25), (0.85, 88.25), (0.9, 89.25)]"
154634_461086,000540_raw.jpg,ready,ready,350,350,84.75,84.75,82.25,consistent,"[(0.55, 82.25), (0.65, 84.75), (0.7, 86.25), (0.85, 88.25), (0.9, 89.25)]"
154634_461086,000545_raw.jpg,ready,ready,350,350,84.75,84.75,82.25,consistent,"[(0.55, 82.25), (0.65, 84.75), (0.7, 86.5), (0.85, 88.25), (0.9, 89.25)]"
154634_461086,000550_raw.jpg,ready,ready,350,350,84.75,84.75,82.25,consistent,"[(0.55, 82.25), (0.65, 84.75), (0.7, 86.5), (0.85, 88.0), (0.9, 89.25)]"
154634_461086,000555_raw.jpg,ready,ready,349,349,84.75,84.75,82.5,consistent,"[(0.55, 82.5), (0.65, 84.75), (0.7, 86.5), (0.85, 88.25), (0.9, 89.25)]"
154634_461086,000560_raw.jpg,ready,ready,349,349,84.5,84.5,82.25,consistent,"[(0.55, 82.25), (0.65, 84.5), (0.7, 86.5), (0.85, 88.0), (0.9, 89.25)]"
154634_461086,000565_raw.jpg,ready,ready,349,349,84.5,84.5,82.25,consistent,"[(0.55, 82.25), (0.65, 84.5), (0.7, 86.5), (0.85, 88.25), (0.9, 89.25)]"
154634_461086,000570_raw.jpg,ready,ready,350,350,84.5,84.5,82.0,consistent,"[(0.55, 82.0), (0.65, 84.5), (0.7, 86.5), (0.85, 88.25), (0.9, 89.5)]"
154634_461086,000575_raw.jpg,ready,ready,349,349,84.75,84.75,82.5,consistent,"[(0.55, 82.5), (0.65, 84.75), (0.7, 86.5), (0.85, 88.0), (0.9, 89.25)]"
154634_461086,000580_raw.jpg,ready,ready,350,350,84.75,84.75,82.0,consistent,"[(0.55, 82.0), (0.65, 84.75), (0.7, 86.5), (0.85, 88.5), (0.9, 89.25)]"
154634_461086,000585_raw.jpg,ready,ready,350,350,84.75,84.75,82.0,consistent,"[(0.55, 82.0), (0.65, 84.75), (0.7, 86.5), (0.85, 88.25), (0.9, 89.5)]"
154634_461086,000590_raw.jpg,ready,ready,350,350,84.75,84.75,82.0,consistent,"[(0.55, 82.0), (0.65, 84.75), (0.7, 86.5), (0.85, 88.25), (0.9, 89.25)]"
154634_461086,000595_raw.jpg,ready,ready,350,350,84.75,84.75,82.25,consistent,"[(0.55, 82.25), (0.65, 84.75), (0.7, 86.5), (0.85, 88.0), (0.9, 89.25)]"
154634_461086,000600_raw.jpg,ready,ready,350,350,84.75,84.75,82.25,consistent,"[(0.55, 82.25), (0.65, 84.75), (0.7, 86.25), (0.85, 88.0), (0.9, 89.25)]"
154634_461086,000605_raw.jpg,ready,ready,350,350,84.75,84.75,82.25,consistent,"[(0.55, 82.25), (0.65, 84.75), (0.7, 86.5), (0.85, 88.25), (0.9, 89.5)]"
154634_461086,000610_raw.jpg,ready,ready,350,350,84.5,84.5,82.0,consistent,"[(0.55, 82.0), (0.65, 84.5), (0.7, 86.5), (0.85, 88.0), (0.9, 89.25)]"
154634_461086,000615_raw.jpg,ready,ready,350,350,84.5,84.5,82.0,consistent,"[(0.55, 82.0), (0.65, 84.5), (0.7, 86.5), (0.85, 88.25), (0.9, 89.5)]"
154634_461086,000620_raw.jpg,ready,ready,349,349,84.75,84.75,82.5,consistent,"[(0.55, 82.5), (0.65, 84.75), (0.7, 86.25), (0.85, 88.0), (0.9, 89.5)]"
154634_461086,000625_raw.jpg,ready,ready,350,350,84.75,84.75,82.25,consistent,"[(0.55, 82.25), (0.65, 84.75), (0.7, 86.5), (0.85, 88.25), (0.9, 89.25)]"
154634_461086,000630_raw.jpg,ready,ready,350,350,84.75,84.75,82.25,consistent,"[(0.55, 82.25), (0.65, 84.75), (0.7, 86.5), (0.85, 88.0), (0.9, 89.25)]"
154634_461086,000635_raw.jpg,ready,ready,350,350,84.75,84.75,82.0,consistent,"[(0.55, 82.0), (0.65, 84.75), (0.7, 86.5), (0.85, 88.25), (0.9, 89.5)]"
