image,track_status,height_ratio,white_x,yellow_x,center_x
4694_cam_image_array_.jpg,selected,0.7,110.5,19.0,64.75
4694_cam_image_array_.jpg,selected,0.65,103.0,21.5,62.25
4694_cam_image_array_.jpg,selected,0.6,95.0,,
4694_cam_image_array_.jpg,selected,0.55,86.5,28.0,57.25
4728_cam_image_array_.jpg,selected,0.9,148.5,,
4728_cam_image_array_.jpg,selected,0.85,142.0,15.5,78.75
4728_cam_image_array_.jpg,selected,0.8,135.0,18.0,76.5
4728_cam_image_array_.jpg,selected,0.75,128.5,21.5,75.0
4728_cam_image_array_.jpg,selected,0.7,121.0,27.5,74.25
4728_cam_image_array_.jpg,selected,0.65,112.5,,
4728_cam_image_array_.jpg,selected,0.6,104.5,35.5,70.0
4728_cam_image_array_.jpg,selected,0.55,95.5,36.5,66.0
4739_cam_image_array_.jpg,selected,0.9,145.0,,
4739_cam_image_array_.jpg,selected,0.85,138.5,,
4739_cam_image_array_.jpg,selected,0.8,132.0,,
4739_cam_image_array_.jpg,selected,0.75,124.5,20.5,72.5
4739_cam_image_array_.jpg,selected,0.7,117.0,23.5,70.25
4739_cam_image_array_.jpg,selected,0.65,109.5,25.5,67.5
4739_cam_image_array_.jpg,selected,0.6,102.0,34.5,68.25
4739_cam_image_array_.jpg,selected,0.55,95.5,38.0,66.75
4742_cam_image_array_.jpg,selected,0.9,145.0,,
4742_cam_image_array_.jpg,selected,0.85,138.5,15.5,77.0
4742_cam_image_array_.jpg,selected,0.8,132.0,16.0,74.0
4742_cam_image_array_.jpg,selected,0.75,125.5,20.0,72.75
4742_cam_image_array_.jpg,selected,0.7,118.0,22.5,70.25
4742_cam_image_array_.jpg,selected,0.65,111.5,30.0,70.75
4742_cam_image_array_.jpg,selected,0.6,104.5,34.0,69.25
4742_cam_image_array_.jpg,selected,0.55,97.5,38.0,67.75
4780_cam_image_array_.jpg,selected,0.9,158.0,28.5,93.25
4780_cam_image_array_.jpg,selected,0.85,156.0,21.0,88.5
4780_cam_image_array_.jpg,selected,0.8,151.5,48.0,99.75
4780_cam_image_array_.jpg,selected,0.75,146.5,50.0,98.25
4780_cam_image_array_.jpg,selected,0.7,140.5,50.5,95.5
4780_cam_image_array_.jpg,selected,0.65,134.0,54.0,94.0
4780_cam_image_array_.jpg,selected,0.6,127.5,64.5,96.0
4780_cam_image_array_.jpg,selected,0.55,121.0,65.0,93.0
4900_cam_image_array_.jpg,selected,0.9,,,
4900_cam_image_array_.jpg,selected,0.85,156.5,36.0,96.25
4900_cam_image_array_.jpg,selected,0.8,152.5,38.0,95.25
4900_cam_image_array_.jpg,selected,0.75,147.0,,
4900_cam_image_array_.jpg,selected,0.7,,,
4900_cam_image_array_.jpg,selected,0.65,131.5,52.5,92.0
4900_cam_image_array_.jpg,selected,0.6,123.5,54.0,88.75
4900_cam_image_array_.jpg,selected,0.55,115.0,57.0,86.0
4902_cam_image_array_.jpg,selected,0.9,,,
4902_cam_image_array_.jpg,selected,0.85,156.0,32.0,94.0
4902_cam_image_array_.jpg,selected,0.8,152.0,,
4902_cam_image_array_.jpg,selected,0.75,148.5,,
4902_cam_image_array_.jpg,selected,0.7,138.5,49.0,93.75
4902_cam_image_array_.jpg,selected,0.65,131.0,50.5,90.75
4902_cam_image_array_.jpg,selected,0.6,123.0,52.5,87.75
4902_cam_image_array_.jpg,selected,0.55,113.5,55.0,84.25
5087_cam_image_array_.jpg,selected,0.9,133.0,1.5,67.25
5087_cam_image_array_.jpg,selected,0.85,127.0,2.5,64.75
5087_cam_image_array_.jpg,selected,0.8,119.5,4.5,62.0
5087_cam_image_array_.jpg,selected,0.75,112.5,4.0,58.25
5087_cam_image_array_.jpg,selected,0.7,105.0,,
5087_cam_image_array_.jpg,selected,0.65,96.5,17.5,57.0
5087_cam_image_array_.jpg,selected,0.6,88.0,19.5,53.75
5087_cam_image_array_.jpg,selected,0.55,79.0,20.0,49.5
5156_cam_image_array_.jpg,selected,0.9,144.5,,
5156_cam_image_array_.jpg,selected,0.85,138.5,,
5156_cam_image_array_.jpg,selected,0.8,132.5,,
5156_cam_image_array_.jpg,selected,0.75,125.5,18.5,72.0
5156_cam_image_array_.jpg,selected,0.7,118.0,22.0,70.0
5156_cam_image_array_.jpg,selected,0.65,109.5,24.5,67.0
5156_cam_image_array_.jpg,selected,0.6,101.5,32.0,66.75
5156_cam_image_array_.jpg,selected,0.55,93.0,33.0,63.0
5211_cam_image_array_.jpg,selected,0.9,154.0,26.0,90.0
5211_cam_image_array_.jpg,selected,0.85,149.5,26.0,87.75
5211_cam_image_array_.jpg,selected,0.8,145.5,31.5,88.5
5211_cam_image_array_.jpg,selected,0.75,140.5,35.5,88.0
5211_cam_image_array_.jpg,selected,0.7,134.5,,
5211_cam_image_array_.jpg,selected,0.65,128.5,50.5,89.5
5211_cam_image_array_.jpg,selected,0.6,123.0,53.5,88.25
5211_cam_image_array_.jpg,selected,0.55,117.0,64.0,90.5
5307_cam_image_array_.jpg,selected,0.9,157.5,29.5,93.5
5307_cam_image_array_.jpg,selected,0.85,155.0,32.5,93.75
5307_cam_image_array_.jpg,selected,0.8,149.5,38.0,93.75
5307_cam_image_array_.jpg,selected,0.75,144.0,40.5,92.25
5307_cam_image_array_.jpg,selected,0.7,138.0,,
5307_cam_image_array_.jpg,selected,0.65,131.0,56.0,93.5
5307_cam_image_array_.jpg,selected,0.6,123.5,57.0,90.25
5307_cam_image_array_.jpg,selected,0.55,116.0,59.0,87.5
5389_cam_image_array_.jpg,selected,0.9,148.5,,
5389_cam_image_array_.jpg,selected,0.85,142.5,7.5,75.0
5389_cam_image_array_.jpg,selected,0.8,135.5,,
5389_cam_image_array_.jpg,selected,0.75,127.0,,
5389_cam_image_array_.jpg,selected,0.7,118.5,21.5,70.0
5389_cam_image_array_.jpg,selected,0.65,109.0,22.5,65.75
5389_cam_image_array_.jpg,selected,0.6,99.0,23.0,61.0
5389_cam_image_array_.jpg,selected,0.55,89.5,29.5,59.5
5525_cam_image_array_.jpg,selected,0.9,148.0,,
5525_cam_image_array_.jpg,selected,0.85,141.5,6.5,74.0
5525_cam_image_array_.jpg,selected,0.8,134.5,,
5525_cam_image_array_.jpg,selected,0.75,127.0,20.0,73.5
5525_cam_image_array_.jpg,selected,0.7,118.5,21.5,70.0
5525_cam_image_array_.jpg,selected,0.65,109.0,24.5,66.75
5525_cam_image_array_.jpg,selected,0.6,99.0,25.0,62.0
5525_cam_image_array_.jpg,selected,0.55,89.0,30.5,59.75
5539_cam_image_array_.jpg,selected,0.9,143.5,,
5539_cam_image_array_.jpg,selected,0.85,136.5,8.0,72.25
5539_cam_image_array_.jpg,selected,0.8,128.5,,
5539_cam_image_array_.jpg,selected,0.75,120.5,21.0,70.75
5539_cam_image_array_.jpg,selected,0.7,112.0,21.0,66.5
5539_cam_image_array_.jpg,selected,0.65,103.5,23.5,63.5
5539_cam_image_array_.jpg,selected,0.6,94.5,,
5539_cam_image_array_.jpg,selected,0.55,86.0,29.0,57.5
5542_cam_image_array_.jpg,selected,0.9,143.5,,
5542_cam_image_array_.jpg,selected,0.85,136.5,,
5542_cam_image_array_.jpg,selected,0.8,129.0,,
5542_cam_image_array_.jpg,selected,0.75,121.0,18.5,69.75
5542_cam_image_array_.jpg,selected,0.7,113.0,20.5,66.75
5542_cam_image_array_.jpg,selected,0.65,105.0,25.0,65.0
5542_cam_image_array_.jpg,selected,0.6,96.5,31.0,63.75
5542_cam_image_array_.jpg,selected,0.55,88.5,31.5,60.0
5559_cam_image_array_.jpg,selected,0.9,134.5,4.5,69.5
5559_cam_image_array_.jpg,selected,0.85,129.0,,
5559_cam_image_array_.jpg,selected,0.8,123.0,,
5559_cam_image_array_.jpg,selected,0.75,116.5,,
5559_cam_image_array_.jpg,selected,0.7,109.5,,
5559_cam_image_array_.jpg,selected,0.65,103.0,22.0,62.5
5559_cam_image_array_.jpg,selected,0.6,96.0,26.5,61.25
5559_cam_image_array_.jpg,selected,0.55,88.0,28.0,58.0
5661_cam_image_array_.jpg,selected,0.9,139.5,7.5,73.5
5661_cam_image_array_.jpg,selected,0.85,135.0,9.5,72.25
5661_cam_image_array_.jpg,selected,0.8,130.5,15.5,73.0
5661_cam_image_array_.jpg,selected,0.75,125.5,18.0,71.75
5661_cam_image_array_.jpg,selected,0.7,120.5,,
5661_cam_image_array_.jpg,selected,0.65,115.0,34.0,74.5
5661_cam_image_array_.jpg,selected,0.6,109.5,39.0,74.25
5661_cam_image_array_.jpg,selected,0.55,104.5,49.0,76.75
5737_cam_image_array_.jpg,selected,0.9,158.5,32.0,95.25
5737_cam_image_array_.jpg,selected,0.85,156.0,37.0,96.5
5737_cam_image_array_.jpg,selected,0.8,151.5,39.5,95.5
5737_cam_image_array_.jpg,selected,0.75,145.5,,
5737_cam_image_array_.jpg,selected,0.7,139.5,54.0,96.75
5737_cam_image_array_.jpg,selected,0.65,132.5,55.0,93.75
5737_cam_image_array_.jpg,selected,0.6,125.0,57.5,91.25
5737_cam_image_array_.jpg,selected,0.55,118.0,65.5,91.75
5819_cam_image_array_.jpg,selected,0.9,152.0,,
5819_cam_image_array_.jpg,selected,0.85,146.5,17.5,82.0
5819_cam_image_array_.jpg,selected,0.8,140.0,18.0,79.0
5819_cam_image_array_.jpg,selected,0.75,132.5,,
5819_cam_image_array_.jpg,selected,0.7,125.0,32.5,78.75
5819_cam_image_array_.jpg,selected,0.65,117.0,33.5,75.25
5819_cam_image_array_.jpg,selected,0.6,107.5,36.0,71.75
5819_cam_image_array_.jpg,selected,0.55,97.5,,
5945_cam_image_array_.jpg,selected,0.9,150.5,,
5945_cam_image_array_.jpg,selected,0.85,144.5,,
5945_cam_image_array_.jpg,selected,0.8,138.5,,
5945_cam_image_array_.jpg,selected,0.75,131.0,25.0,78.0
5945_cam_image_array_.jpg,selected,0.7,123.5,27.0,75.25
5945_cam_image_array_.jpg,selected,0.65,115.0,29.0,72.0
5945_cam_image_array_.jpg,selected,0.6,106.0,32.5,69.25
5945_cam_image_array_.jpg,selected,0.55,97.0,35.0,66.0
5988_cam_image_array_.jpg,selected,0.9,145.0,,
5988_cam_image_array_.jpg,selected,0.85,138.5,10.5,74.5
5988_cam_image_array_.jpg,selected,0.8,131.0,11.5,71.25
5988_cam_image_array_.jpg,selected,0.75,123.5,,
5988_cam_image_array_.jpg,selected,0.7,115.0,,
5988_cam_image_array_.jpg,selected,0.65,107.0,22.0,64.5
5988_cam_image_array_.jpg,selected,0.6,98.5,24.5,61.5
5988_cam_image_array_.jpg,selected,0.55,89.0,32.5,60.75
6257_cam_image_array_.jpg,selected,0.9,152.0,,
6257_cam_image_array_.jpg,selected,0.85,143.5,,
6257_cam_image_array_.jpg,selected,0.8,135.5,19.5,77.5
6257_cam_image_array_.jpg,selected,0.75,127.0,21.5,74.25
6257_cam_image_array_.jpg,selected,0.7,117.5,21.0,69.25
6257_cam_image_array_.jpg,selected,0.65,110.5,22.5,66.5
6257_cam_image_array_.jpg,selected,0.6,101.0,23.0,62.0
6257_cam_image_array_.jpg,selected,0.55,89.5,26.0,57.75
6403_cam_image_array_.jpg,selected,0.9,139.5,,
6403_cam_image_array_.jpg,selected,0.85,133.5,,
6403_cam_image_array_.jpg,selected,0.8,126.5,9.5,68.0
6403_cam_image_array_.jpg,selected,0.75,120.0,12.5,66.25
6403_cam_image_array_.jpg,selected,0.7,111.0,17.0,64.0
6403_cam_image_array_.jpg,selected,0.65,102.0,17.5,59.75
6403_cam_image_array_.jpg,selected,0.6,92.5,24.0,58.25
6403_cam_image_array_.jpg,selected,0.55,83.0,25.5,54.25
6478_cam_image_array_.jpg,selected,0.9,139.5,,
6478_cam_image_array_.jpg,selected,0.85,133.0,,
6478_cam_image_array_.jpg,selected,0.8,125.5,,
6478_cam_image_array_.jpg,selected,0.75,118.0,14.0,66.0
6478_cam_image_array_.jpg,selected,0.7,109.5,15.5,62.5
6478_cam_image_array_.jpg,selected,0.65,101.0,18.0,59.5
6478_cam_image_array_.jpg,selected,0.6,92.0,23.5,57.75
6478_cam_image_array_.jpg,selected,0.55,83.0,25.5,54.25
6509_cam_image_array_.jpg,selected,0.9,148.0,,
6509_cam_image_array_.jpg,selected,0.85,143.5,,
6509_cam_image_array_.jpg,selected,0.8,138.0,,
6509_cam_image_array_.jpg,selected,0.75,132.0,29.0,80.5
6509_cam_image_array_.jpg,selected,0.7,126.5,33.5,80.0
6509_cam_image_array_.jpg,selected,0.65,121.0,36.0,78.5
6509_cam_image_array_.jpg,selected,0.6,114.5,48.0,81.25
6509_cam_image_array_.jpg,selected,0.55,108.5,49.5,79.0
6536_cam_image_array_.jpg,selected,0.9,157.5,36.0,96.75
6536_cam_image_array_.jpg,selected,0.85,155.0,34.0,94.5
6536_cam_image_array_.jpg,selected,0.8,150.5,37.0,93.75
6536_cam_image_array_.jpg,selected,0.75,145.5,44.5,95.0
6536_cam_image_array_.jpg,selected,0.7,139.5,50.0,94.75
6536_cam_image_array_.jpg,selected,0.65,133.5,,
6536_cam_image_array_.jpg,selected,0.6,126.0,60.0,93.0
6536_cam_image_array_.jpg,selected,0.55,120.0,65.5,92.75
658_cam_image_array_.jpg,selected,0.9,146.0,,
658_cam_image_array_.jpg,selected,0.85,140.0,,
658_cam_image_array_.jpg,selected,0.8,133.0,,
658_cam_image_array_.jpg,selected,0.75,125.5,23.0,74.25
658_cam_image_array_.jpg,selected,0.7,118.5,24.0,71.25
658_cam_image_array_.jpg,selected,0.65,110.0,28.0,69.0
658_cam_image_array_.jpg,selected,0.6,101.5,,
658_cam_image_array_.jpg,selected,0.55,92.0,31.0,61.5
6605_cam_image_array_.jpg,selected,0.9,155.5,,
6605_cam_image_array_.jpg,selected,0.85,151.5,25.0,88.25
6605_cam_image_array_.jpg,selected,0.8,146.0,28.5,87.25
6605_cam_image_array_.jpg,selected,0.75,139.5,,
6605_cam_image_array_.jpg,selected,0.7,132.5,42.5,87.5
6605_cam_image_array_.jpg,selected,0.65,126.0,44.0,85.0
6605_cam_image_array_.jpg,selected,0.6,119.0,47.0,83.0
6605_cam_image_array_.jpg,selected,0.55,112.0,55.0,83.5
661_cam_image_array_.jpg,selected,0.9,146.0,,
661_cam_image_array_.jpg,selected,0.85,140.0,,
661_cam_image_array_.jpg,selected,0.8,133.0,17.5,75.25
661_cam_image_array_.jpg,selected,0.75,126.0,21.0,73.5
661_cam_image_array_.jpg,selected,0.7,118.5,24.0,71.25
661_cam_image_array_.jpg,selected,0.65,110.0,,
661_cam_image_array_.jpg,selected,0.6,101.5,29.0,65.25
661_cam_image_array_.jpg,selected,0.55,93.0,31.0,62.0
6622_cam_image_array_.jpg,selected,0.9,155.5,,
6622_cam_image_array_.jpg,selected,0.85,152.0,29.5,90.75
6622_cam_image_array_.jpg,selected,0.8,147.0,33.0,90.0
6622_cam_image_array_.jpg,selected,0.75,141.0,36.5,88.75
6622_cam_image_array_.jpg,selected,0.7,134.5,,
6622_cam_image_array_.jpg,selected,0.65,127.5,,
6622_cam_image_array_.jpg,selected,0.6,120.5,51.0,85.75
6622_cam_image_array_.jpg,selected,0.55,,,
6762_cam_image_array_.jpg,selected,0.9,144.5,,
6762_cam_image_array_.jpg,selected,0.85,139.0,,
6762_cam_image_array_.jpg,selected,0.8,133.5,,
6762_cam_image_array_.jpg,selected,0.75,127.5,,
6762_cam_image_array_.jpg,selected,0.7,121.0,26.5,73.75
6762_cam_image_array_.jpg,selected,0.65,114.0,29.5,71.75
6762_cam_image_array_.jpg,selected,0.6,106.0,36.5,71.25
6762_cam_image_array_.jpg,selected,0.55,97.5,37.5,67.5
6763_cam_image_array_.jpg,selected,0.9,145.0,,
6763_cam_image_array_.jpg,selected,0.85,139.5,,
6763_cam_image_array_.jpg,selected,0.8,134.5,,
6763_cam_image_array_.jpg,selected,0.75,128.0,24.0,76.0
6763_cam_image_array_.jpg,selected,0.7,121.5,27.0,74.25
6763_cam_image_array_.jpg,selected,0.65,114.5,29.5,72.0
6763_cam_image_array_.jpg,selected,0.6,106.5,37.5,72.0
6763_cam_image_array_.jpg,selected,0.55,98.0,37.5,67.75
6881_cam_image_array_.jpg,selected,0.9,144.0,,
6881_cam_image_array_.jpg,selected,0.85,139.0,3.0,71.0
6881_cam_image_array_.jpg,selected,0.8,130.5,,
6881_cam_image_array_.jpg,selected,0.75,126.5,22.5,74.5
6881_cam_image_array_.jpg,selected,0.7,119.5,25.0,72.25
6881_cam_image_array_.jpg,selected,0.65,111.5,28.5,70.0
6881_cam_image_array_.jpg,selected,0.6,103.5,32.5,68.0
6881_cam_image_array_.jpg,selected,0.55,93.5,33.0,63.25
6955_cam_image_array_.jpg,selected,0.9,147.5,12.5,80.0
6955_cam_image_array_.jpg,selected,0.85,143.5,15.5,79.5
6955_cam_image_array_.jpg,selected,0.8,137.5,20.0,78.75
6955_cam_image_array_.jpg,selected,0.75,132.0,21.5,76.75
6955_cam_image_array_.jpg,selected,0.7,126.5,,
6955_cam_image_array_.jpg,selected,0.65,120.5,40.5,80.5
6955_cam_image_array_.jpg,selected,0.6,114.5,44.0,79.25
6955_cam_image_array_.jpg,selected,0.55,108.5,53.0,80.75
6959_cam_image_array_.jpg,selected,0.9,149.5,,
6959_cam_image_array_.jpg,selected,0.85,144.5,15.5,80.0
6959_cam_image_array_.jpg,selected,0.8,139.0,,
6959_cam_image_array_.jpg,selected,0.75,133.5,,
6959_cam_image_array_.jpg,selected,0.7,128.0,35.0,81.5
6959_cam_image_array_.jpg,selected,0.65,122.0,40.5,81.25
6959_cam_image_array_.jpg,selected,0.6,116.0,,
6959_cam_image_array_.jpg,selected,0.55,110.0,53.0,81.5
6986_cam_image_array_.jpg,selected,0.9,156.0,24.0,90.0
6986_cam_image_array_.jpg,selected,0.85,152.5,25.0,88.75
6986_cam_image_array_.jpg,selected,0.8,148.5,,
6986_cam_image_array_.jpg,selected,0.75,141.5,42.5,92.0
6986_cam_image_array_.jpg,selected,0.7,135.5,45.0,90.25
6986_cam_image_array_.jpg,selected,0.65,129.5,49.5,89.5
6986_cam_image_array_.jpg,selected,0.6,123.0,59.0,91.0
6986_cam_image_array_.jpg,selected,0.55,117.0,60.5,88.75
7001_cam_image_array_.jpg,selected,0.9,157.0,28.0,92.5
7001_cam_image_array_.jpg,selected,0.85,154.5,25.5,90.0
7001_cam_image_array_.jpg,selected,0.8,149.5,,
7001_cam_image_array_.jpg,selected,0.75,144.0,47.5,95.75
7001_cam_image_array_.jpg,selected,0.7,138.0,47.0,92.5
7001_cam_image_array_.jpg,selected,0.65,131.5,52.0,91.75
7001_cam_image_array_.jpg,selected,0.6,125.0,,
7001_cam_image_array_.jpg,selected,0.55,118.0,61.5,89.75
7060_cam_image_array_.jpg,selected,0.9,156.0,,
7060_cam_image_array_.jpg,selected,0.85,153.0,33.0,93.0
7060_cam_image_array_.jpg,selected,0.8,147.5,34.0,90.75
7060_cam_image_array_.jpg,selected,0.75,141.5,38.0,89.75
7060_cam_image_array_.jpg,selected,0.7,135.0,41.5,88.25
7060_cam_image_array_.jpg,selected,0.65,127.5,,
7060_cam_image_array_.jpg,selected,0.6,121.0,53.0,87.0
7060_cam_image_array_.jpg,selected,0.55,114.0,55.0,84.5
7147_cam_image_array_.jpg,selected,0.9,153.0,,
7147_cam_image_array_.jpg,selected,0.85,146.5,,
7147_cam_image_array_.jpg,selected,0.8,139.0,,
7147_cam_image_array_.jpg,selected,0.75,131.0,,
7147_cam_image_array_.jpg,selected,0.7,121.5,23.5,72.5
7147_cam_image_array_.jpg,selected,0.65,112.0,25.0,68.5
7147_cam_image_array_.jpg,selected,0.6,101.5,27.5,64.5
7147_cam_image_array_.jpg,selected,0.55,91.0,31.5,61.25
7188_cam_image_array_.jpg,selected,0.9,120.5,,
7188_cam_image_array_.jpg,selected,0.85,113.5,,
7188_cam_image_array_.jpg,selected,0.8,110.5,1.0,55.75
7188_cam_image_array_.jpg,selected,0.75,98.5,3.0,50.75
7188_cam_image_array_.jpg,selected,0.7,92.0,,
7188_cam_image_array_.jpg,selected,0.65,84.5,,
7188_cam_image_array_.jpg,selected,0.6,76.5,10.0,43.25
7188_cam_image_array_.jpg,selected,0.55,69.0,11.0,40.0
7278_cam_image_array_.jpg,selected,0.9,155.5,21.5,88.5
7278_cam_image_array_.jpg,selected,0.85,152.0,22.0,87.0
7278_cam_image_array_.jpg,selected,0.8,146.5,,
7278_cam_image_array_.jpg,selected,0.75,140.5,,
7278_cam_image_array_.jpg,selected,0.7,132.5,39.0,85.75
7278_cam_image_array_.jpg,selected,0.65,124.0,41.5,82.75
7278_cam_image_array_.jpg,selected,0.6,115.5,45.0,80.25
7278_cam_image_array_.jpg,selected,0.55,106.0,47.0,76.5
731_cam_image_array_.jpg,selected,0.9,130.5,,
731_cam_image_array_.jpg,selected,0.85,126.5,7.5,67.0
731_cam_image_array_.jpg,selected,0.8,122.5,7.5,65.0
731_cam_image_array_.jpg,selected,0.75,118.5,14.5,66.5
731_cam_image_array_.jpg,selected,0.7,114.5,17.0,65.75
731_cam_image_array_.jpg,selected,0.65,110.0,32.5,71.25
731_cam_image_array_.jpg,selected,0.6,105.5,35.5,70.5
731_cam_image_array_.jpg,selected,0.55,101.0,49.5,75.25
7367_cam_image_array_.jpg,selected,0.9,153.5,,
7367_cam_image_array_.jpg,selected,0.85,147.0,,
7367_cam_image_array_.jpg,selected,0.8,139.5,,
7367_cam_image_array_.jpg,selected,0.75,131.0,26.5,78.75
7367_cam_image_array_.jpg,selected,0.7,122.5,28.0,75.25
7367_cam_image_array_.jpg,selected,0.65,113.5,30.0,71.75
7367_cam_image_array_.jpg,selected,0.6,104.5,36.5,70.5
7367_cam_image_array_.jpg,selected,0.55,95.5,37.5,66.5
7371_cam_image_array_.jpg,selected,0.9,152.5,,
7371_cam_image_array_.jpg,selected,0.85,145.5,19.5,82.5
7371_cam_image_array_.jpg,selected,0.8,138.0,20.0,79.0
7371_cam_image_array_.jpg,selected,0.75,129.5,24.0,76.75
7371_cam_image_array_.jpg,selected,0.7,122.0,25.5,73.75
7371_cam_image_array_.jpg,selected,0.65,113.5,,
7371_cam_image_array_.jpg,selected,0.6,104.5,36.0,70.25
7371_cam_image_array_.jpg,selected,0.55,97.0,38.0,67.5
7377_cam_image_array_.jpg,selected,0.9,150.5,,
7377_cam_image_array_.jpg,selected,0.85,143.5,16.0,79.75
7377_cam_image_array_.jpg,selected,0.8,136.5,17.5,77.0
7377_cam_image_array_.jpg,selected,0.75,129.5,,
7377_cam_image_array_.jpg,selected,0.7,122.0,31.0,76.5
7377_cam_image_array_.jpg,selected,0.65,114.0,32.0,73.0
7377_cam_image_array_.jpg,selected,0.6,106.5,34.5,70.5
7377_cam_image_array_.jpg,selected,0.55,99.5,42.0,70.75
7388_cam_image_array_.jpg,selected,0.9,146.0,11.0,78.5
7388_cam_image_array_.jpg,selected,0.85,140.0,14.0,77.0
7388_cam_image_array_.jpg,selected,0.8,134.5,18.0,76.25
7388_cam_image_array_.jpg,selected,0.75,128.0,,
7388_cam_image_array_.jpg,selected,0.7,121.5,33.0,77.25
7388_cam_image_array_.jpg,selected,0.65,115.0,33.5,74.25
7388_cam_image_array_.jpg,selected,0.6,108.5,38.0,73.25
7388_cam_image_array_.jpg,selected,0.55,102.0,46.5,74.25
7413_cam_image_array_.jpg,selected,0.9,143.5,,
7413_cam_image_array_.jpg,selected,0.85,138.0,14.5,76.25
7413_cam_image_array_.jpg,selected,0.8,133.0,18.0,75.5
7413_cam_image_array_.jpg,selected,0.75,127.5,22.5,75.0
7413_cam_image_array_.jpg,selected,0.7,122.0,24.5,73.25
7413_cam_image_array_.jpg,selected,0.65,116.0,38.0,77.0
7413_cam_image_array_.jpg,selected,0.6,110.5,41.0,75.75
7413_cam_image_array_.jpg,selected,0.55,104.5,,
7480_cam_image_array_.jpg,selected,0.9,157.0,,
7480_cam_image_array_.jpg,selected,0.85,154.5,,
7480_cam_image_array_.jpg,selected,0.8,149.5,45.0,97.25
7480_cam_image_array_.jpg,selected,0.75,144.0,42.0,93.0
7480_cam_image_array_.jpg,selected,0.7,138.0,47.5,92.75
7480_cam_image_array_.jpg,selected,0.65,131.5,53.5,92.5
7480_cam_image_array_.jpg,selected,0.6,125.0,59.5,92.25
7480_cam_image_array_.jpg,selected,0.55,118.0,62.0,90.0
7509_cam_image_array_.jpg,selected,0.9,154.0,19.5,86.75
7509_cam_image_array_.jpg,selected,0.85,148.5,22.5,85.5
7509_cam_image_array_.jpg,selected,0.8,142.5,27.5,85.0
7509_cam_image_array_.jpg,selected,0.75,136.0,30.0,83.0
7509_cam_image_array_.jpg,selected,0.7,130.5,,
7509_cam_image_array_.jpg,selected,0.65,120.5,42.5,81.5
7509_cam_image_array_.jpg,selected,0.6,114.5,45.0,79.75
7509_cam_image_array_.jpg,selected,0.55,106.5,,
758_cam_image_array_.jpg,selected,0.9,136.0,,
758_cam_image_array_.jpg,selected,0.85,132.0,9.0,70.5
758_cam_image_array_.jpg,selected,0.8,128.0,12.5,70.25
758_cam_image_array_.jpg,selected,0.75,125.0,17.5,71.25
758_cam_image_array_.jpg,selected,0.7,118.5,,
758_cam_image_array_.jpg,selected,0.65,114.0,35.0,74.5
758_cam_image_array_.jpg,selected,0.6,109.5,39.5,74.5
758_cam_image_array_.jpg,selected,0.55,105.0,51.5,78.25
7666_cam_image_array_.jpg,selected,0.9,150.0,15.0,82.5
7666_cam_image_array_.jpg,selected,0.85,143.5,14.0,78.75
7666_cam_image_array_.jpg,selected,0.8,137.5,16.5,77.0
7666_cam_image_array_.jpg,selected,0.75,129.5,19.5,74.5
7666_cam_image_array_.jpg,selected,0.7,121.5,,
7666_cam_image_array_.jpg,selected,0.65,112.0,31.0,71.5
7666_cam_image_array_.jpg,selected,0.6,102.5,31.5,67.0
7666_cam_image_array_.jpg,selected,0.55,92.5,32.0,62.25
7800_cam_image_array_.jpg,selected,0.9,150.0,,
7800_cam_image_array_.jpg,selected,0.85,145.0,,
7800_cam_image_array_.jpg,selected,0.8,140.5,29.0,84.75
7800_cam_image_array_.jpg,selected,0.75,135.5,32.5,84.0
7800_cam_image_array_.jpg,selected,0.7,129.5,38.0,83.75
7800_cam_image_array_.jpg,selected,0.65,,,
7800_cam_image_array_.jpg,selected,0.6,119.0,51.0,85.0
7800_cam_image_array_.jpg,selected,0.55,113.0,54.5,83.75
7824_cam_image_array_.jpg,selected,0.9,152.5,17.5,85.0
7824_cam_image_array_.jpg,selected,0.85,147.0,17.0,82.0
7824_cam_image_array_.jpg,selected,0.8,141.5,,
7824_cam_image_array_.jpg,selected,0.75,135.5,,
7824_cam_image_array_.jpg,selected,0.7,129.0,37.0,83.0
7824_cam_image_array_.jpg,selected,0.65,122.5,41.0,81.75
7824_cam_image_array_.jpg,selected,0.6,116.0,52.5,84.25
7824_cam_image_array_.jpg,selected,0.55,109.0,52.0,80.5
7844_cam_image_array_.jpg,selected,0.9,154.0,19.0,86.5
7844_cam_image_array_.jpg,selected,0.85,149.0,23.5,86.25
7844_cam_image_array_.jpg,selected,0.8,143.5,22.5,83.0
7844_cam_image_array_.jpg,selected,0.75,137.5,,
7844_cam_image_array_.jpg,selected,0.7,131.0,42.5,86.75
7844_cam_image_array_.jpg,selected,0.65,124.5,45.0,84.75
7844_cam_image_array_.jpg,selected,0.6,117.5,49.0,83.25
7844_cam_image_array_.jpg,selected,0.55,110.0,51.5,80.75
7887_cam_image_array_.jpg,selected,0.9,147.5,,
7887_cam_image_array_.jpg,selected,0.85,140.0,,
7887_cam_image_array_.jpg,selected,0.8,132.5,0.5,66.5
7887_cam_image_array_.jpg,selected,0.75,124.0,18.5,71.25
7887_cam_image_array_.jpg,selected,0.7,116.5,20.0,68.25
7887_cam_image_array_.jpg,selected,0.65,110.0,23.5,66.75
